gene_id;seqname;strand;splice5;splice3;n1;n2
gene8377;NT_033778.4;1;18141673;18143412;57560;25
gene8377;NT_033778.4;1;18144898;18144966;50082;3
gene838;NC_004354.4;-1;7452883;7452829;26;0
gene8383;NT_033778.4;1;18152642;18152707;2159;0
gene8384;NT_033778.4;-1;18155404;18155343;22300;4
gene8384;NT_033778.4;-1;18155891;18155492;19220;7
gene8386;NT_033778.4;1;18161876;18161951;162;0
gene8386;NT_033778.4;1;18162139;18162206;3796;0
gene8386;NT_033778.4;1;18162329;18162851;938;133
gene8387;NT_033778.4;-1;18164954;18164896;4527;4
gene8387;NT_033778.4;-1;18165159;18165103;3033;0
gene8387;NT_033778.4;-1;18165417;18165351;1498;0
gene8387;NT_033778.4;-1;18165824;18165764;2586;0
gene8387;NT_033778.4;-1;18167044;18166988;1907;0
gene8388;NT_033778.4;1;18168139;18168207;11190;0
gene8389;NT_033778.4;1;18167523;18167657;13545;0
gene8389;NT_033778.4;1;18167722;18167772;10721;0
gene8390;NT_033778.4;-1;18170314;18170258;3895;0
gene8390;NT_033778.4;-1;18170717;18170658;3824;2
gene8390;NT_033778.4;-1;18170967;18170899;2815;0
gene8393;NT_033778.4;-1;18177579;18177065;3445;360
gene8393;NT_033778.4;-1;18179470;18178534;3569;19
gene8395;NT_033778.4;1;18180838;18180896;2472;10
gene8395;NT_033778.4;1;18181113;18181170;1794;0
gene8395;NT_033778.4;1;18181525;18181584;3044;0
gene8395;NT_033778.4;1;18181643;18181697;2752;1
gene8395;NT_033778.4;1;18181818;18181873;1846;22
gene8395;NT_033778.4;1;18182078;18182139;3168;0
gene8396;NT_033778.4;-1;18183873;18183819;3719;4
gene8397;NT_033778.4;-1;18185164;18184942;73;0
gene8397;NT_033778.4;-1;18185641;18185476;162;0
gene8397;NT_033778.4;-1;18185922;18185766;164;0
gene8397;NT_033778.4;-1;18186064;18186013;163;0
gene8397;NT_033778.4;-1;18186245;18186188;165;0
gene8397;NT_033778.4;-1;18186427;18186376;161;0
gene8397;NT_033778.4;-1;18186612;18186557;210;0
gene8397;NT_033778.4;-1;18186945;18186850;156;1
gene8397;NT_033778.4;-1;18187287;18187237;76;0
gene8397;NT_033778.4;-1;18190501;18187386;87;0
gene8397;NT_033778.4;-1;18191301;18190610;38;0
gene84;NC_004354.4;1;770448;781475;224;2
gene8408;NT_033778.4;1;18277682;18277750;6544;0
gene8408;NT_033778.4;1;18277856;18277929;2227;0
gene8409;NT_033778.4;-1;18280245;18280177;2356;0
gene8409;NT_033778.4;-1;18281628;18281514;1397;0
gene8409;NT_033778.4;-1;18281964;18281898;2696;3
gene8409;NT_033778.4;-1;18282244;18282179;484;0
gene8409;NT_033778.4;-1;18283330;18283245;2427;1
gene8409;NT_033778.4;-1;18284603;18284511;2278;0
gene8409;NT_033778.4;-1;18285236;18284722;2520;2
gene8409;NT_033778.4;-1;18288126;18287740;3394;3
gene8409;NT_033778.4;-1;18288559;18288389;1277;1008
gene8410;NT_033778.4;1;18293950;18294011;308;4
gene8410;NT_033778.4;1;18294165;18294258;352;0
gene8411;NT_033778.4;1;18294989;18295044;89;0
gene8411;NT_033778.4;1;18295198;18295253;524;4
gene8412;NT_033778.4;1;18296014;18296072;199;0
gene8412;NT_033778.4;1;18296226;18296288;334;0
gene8415;NT_033778.4;1;18299408;18299475;636;0
gene8415;NT_033778.4;1;18299629;18299689;872;0
gene8420;NT_033778.4;-1;18383145;18383082;1464;0
gene8421;NT_033778.4;1;18384081;18384149;13376;1
gene8422;NT_033778.4;1;18384695;18384758;946;0
gene8423;NT_033778.4;-1;18385513;18385459;1035;2
gene8424;NT_033778.4;1;18386731;18386792;158267;7
gene8425;NT_033778.4;1;18388237;18388307;135103;6
gene8426;NT_033778.4;1;18389164;18389229;23797;92
gene8427;NT_033778.4;1;18390041;18390106;28560;8
gene8428;NT_033778.4;-1;18390541;18390463;56115;2
gene8429;NT_033778.4;1;18393838;18393893;924;3
gene8429;NT_033778.4;1;18394455;18394520;1235;0
gene844;NC_004354.4;-1;7511718;7511659;335;0
gene844;NC_004354.4;-1;7511992;7511929;208;1
gene844;NC_004354.4;-1;7512639;7512547;40;4
gene8442;NT_033778.4;-1;18410750;18410334;1530;0
gene8443;NT_033778.4;1;18415287;18415344;5199;1
gene8443;NT_033778.4;1;18415596;18415662;5793;1
gene8443;NT_033778.4;1;18417517;18417576;11094;0
gene8443;NT_033778.4;1;18418966;18419050;11540;0
gene8444;NT_033778.4;1;18421554;18424126;7847;1857
gene8444;NT_033778.4;1;18424252;18424325;10647;0
gene8444;NT_033778.4;1;18424487;18424606;9435;5398
gene8444;NT_033778.4;1;18424667;18424871;11106;5446
gene8444;NT_033778.4;1;18425035;18425339;20556;3289
gene8445;NT_033778.4;1;18426876;18426933;1259;8
gene8445;NT_033778.4;1;18427578;18427634;1300;0
gene8445;NT_033778.4;1;18427819;18427887;1823;0
gene8445;NT_033778.4;1;18429497;18429572;2168;0
gene8445;NT_033778.4;1;18430022;18430080;2028;0
gene8446;NT_033778.4;-1;18431172;18430886;13709;8
gene8446;NT_033778.4;-1;18431415;18431358;9063;0
gene8446;NT_033778.4;-1;18431808;18431747;15678;0
gene8446;NT_033778.4;-1;18432444;18432023;17582;185
gene8446;NT_033778.4;-1;18432646;18432582;21544;0
gene8446;NT_033778.4;-1;18437574;18432776;19325;3254
gene8446;NT_033778.4;-1;18437939;18437613;21649;600
gene8446;NT_033778.4;-1;18438207;18437978;18869;617
gene8446;NT_033778.4;-1;18439734;18438276;17876;16
gene8447;NT_033778.4;1;18442314;18443654;4278;4
gene8447;NT_033778.4;1;18444213;18444352;5450;0
gene8448;NT_033778.4;1;18446706;18446763;5546;22
gene8448;NT_033778.4;1;18446951;18447017;7620;1
gene8449;NT_033778.4;1;18447754;18447807;176;1
gene8449;NT_033778.4;1;18448872;18448926;551;0
gene8450;NT_033778.4;-1;18449471;18447612;5655;4
gene8450;NT_033778.4;-1;18450889;18450826;1354;0
gene8453;NT_033778.4;-1;18460911;18460645;1101;74
gene8453;NT_033778.4;-1;18461294;18461229;981;0
gene8453;NT_033778.4;-1;18461596;18461538;3629;0
gene8453;NT_033778.4;-1;18462737;18462681;2498;0
gene8453;NT_033778.4;-1;18464850;18462834;1926;1
gene8453;NT_033778.4;-1;18466978;18465034;448;1
gene8453;NT_033778.4;-1;18467377;18467094;231;0
gene8453;NT_033778.4;-1;18467574;18467508;70;0
gene8453;NT_033778.4;-1;18469501;18468023;212;0
gene8453;NT_033778.4;-1;18470063;18469960;752;0
gene8453;NT_033778.4;-1;18474586;18470977;539;2
gene8453;NT_033778.4;-1;18475288;18474753;158;0
gene8453;NT_033778.4;-1;18475493;18475434;1286;0
gene8453;NT_033778.4;-1;18476111;18475670;96;0
gene8453;NT_033778.4;-1;18476483;18476420;456;0
gene8454;NT_033778.4;1;18503850;18504245;1626;3
gene8455;NT_033778.4;1;18519453;18520427;2482;5
gene8455;NT_033778.4;1;18520661;18520717;984;0
gene8455;NT_033778.4;1;18521296;18521646;2891;0
gene8455;NT_033778.4;1;18521789;18521855;1611;1
gene8455;NT_033778.4;1;18522218;18522280;1214;0
gene8455;NT_033778.4;1;18522444;18522516;115;0
gene8455;NT_033778.4;1;18522721;18522972;3368;956
gene8455;NT_033778.4;1;18523042;18523193;1362;8
gene8455;NT_033778.4;1;18523708;18524232;1560;962
gene8456;NT_033778.4;1;18527801;18532671;2334;20
gene8458;NT_033778.4;1;18537070;18537233;29247;2
gene8459;NT_033778.4;1;18544064;18544119;110;0
gene8459;NT_033778.4;1;18545253;18545322;1006;0
gene8459;NT_033778.4;1;18546182;18546256;313;2
gene8459;NT_033778.4;1;18546358;18546849;243;1
gene8461;NT_033778.4;-1;18556723;18556411;499;359
gene8461;NT_033778.4;-1;18558074;18558017;725;0
gene8461;NT_033778.4;-1;18558289;18558221;108;0
gene8461;NT_033778.4;-1;18558507;18558444;274;0
gene8461;NT_033778.4;-1;18559268;18558674;613;1
gene8461;NT_033778.4;-1;18559523;18559464;625;0
gene8461;NT_033778.4;-1;18610680;18561169;414;77
gene8462;NT_033778.4;-1;18612290;18612079;119;3
gene8464;NT_033778.4;-1;18614481;18614425;7213;0
gene8465;NT_033778.4;1;18615248;18615307;6817;1
gene8465;NT_033778.4;1;18615473;18615569;6699;4
gene8466;NT_033778.4;1;18616138;18616196;326;6
gene8466;NT_033778.4;1;18616362;18616440;416;0
gene8467;NT_033778.4;-1;18617199;18617123;2043;0
gene8468;NT_033778.4;-1;18620838;18620775;2119;0
gene8468;NT_033778.4;-1;18621038;18620956;2116;0
gene8468;NT_033778.4;-1;18623004;18621333;1618;31
gene8468;NT_033778.4;-1;18623229;18623170;1094;0
gene8468;NT_033778.4;-1;18623638;18623578;1601;2
gene8468;NT_033778.4;-1;18623914;18623784;2032;0
gene8468;NT_033778.4;-1;18624184;18624128;1607;58
gene8468;NT_033778.4;-1;18624762;18624707;705;58
gene8469;NT_033778.4;1;18621884;18622000;2506;2
gene8469;NT_033778.4;1;18622589;18622644;2413;0
gene8470;NT_033778.4;1;18626315;18626379;219;0
gene8472;NT_033778.4;-1;18630337;18630277;5048;3
gene8472;NT_033778.4;-1;18630628;18630569;3972;0
gene8472;NT_033778.4;-1;18630995;18630939;3137;0
gene8472;NT_033778.4;-1;18631132;18631079;100;1
gene8473;NT_033778.4;-1;18633053;18632987;3712;336
gene8473;NT_033778.4;-1;18633191;18633128;8676;1168
gene8473;NT_033778.4;-1;18633425;18633364;11457;1
gene8473;NT_033778.4;-1;18634769;18634286;6240;725
gene8473;NT_033778.4;-1;18636142;18634942;5180;731
gene8473;NT_033778.4;-1;18636339;18636272;7564;3
gene8473;NT_033778.4;-1;18636887;18636822;6514;2
gene8473;NT_033778.4;-1;18637846;18637740;3002;1
gene8473;NT_033778.4;-1;18638818;18638618;1426;3
gene8476;NT_033778.4;1;18640248;18640313;14;0
gene8477;NT_033778.4;-1;18641634;18641573;3153;3
gene8477;NT_033778.4;-1;18641858;18641797;4234;1
gene8477;NT_033778.4;-1;18642131;18642068;3830;2
gene8477;NT_033778.4;-1;18642404;18642315;1248;0
gene8478;NT_033778.4;-1;18660194;18660125;7178;25
gene8479;NT_033778.4;-1;18658707;18658649;10747;2
gene8479;NT_033778.4;-1;18658919;18658857;7115;4
gene8479;NT_033778.4;-1;18659985;18659931;6568;0
gene8480;NT_033778.4;-1;18665190;18665134;510;12
gene8480;NT_033778.4;-1;18665649;18665598;333;21
gene8482;NT_033778.4;-1;18682046;18681986;176;0
gene8482;NT_033778.4;-1;18682409;18682267;790;7
gene8483;NT_033778.4;-1;18679560;18679503;154;0
gene8483;NT_033778.4;-1;18680129;18680074;545;1
gene8484;NT_033778.4;-1;18684811;18684757;214;0
gene8486;NT_033778.4;1;18692863;18699304;824;0
gene8486;NT_033778.4;1;18699641;18699703;980;0
gene8486;NT_033778.4;1;18699960;18700018;852;0
gene8486;NT_033778.4;1;18700612;18700669;1029;0
gene8486;NT_033778.4;1;18700953;18701017;910;1
gene8486;NT_033778.4;1;18701262;18701318;1741;0
gene8486;NT_033778.4;1;18701486;18701920;158;71
gene8486;NT_033778.4;1;18702188;18702518;480;128
gene8486;NT_033778.4;1;18702684;18702776;730;0
gene8486;NT_033778.4;1;18703880;18703991;1882;1
gene8488;NT_033778.4;1;18706201;18706254;946;0
gene8488;NT_033778.4;1;18707016;18707097;494;17
gene8488;NT_033778.4;1;18707293;18707352;188;0
gene8489;NT_033778.4;-1;18708421;18708366;3444;2
gene8489;NT_033778.4;-1;18708586;18708535;1371;0
gene8489;NT_033778.4;-1;18709866;18709807;1267;0
gene8489;NT_033778.4;-1;18710694;18710619;526;1
gene8491;NT_033778.4;1;18746237;18748050;1098;4
gene8491;NT_033778.4;1;18748463;18748725;176;1
gene8491;NT_033778.4;1;18748942;18750802;456;0
gene8491;NT_033778.4;1;18751255;18751638;1077;0
gene8491;NT_033778.4;1;18751833;18751952;1827;0
gene8493;NT_033778.4;-1;18728080;18728019;510;0
gene8493;NT_033778.4;-1;18728261;18728182;5386;0
gene8493;NT_033778.4;-1;18728503;18728439;6107;9
gene8493;NT_033778.4;-1;18728842;18728787;2629;1254
gene8493;NT_033778.4;-1;18729169;18729033;6044;0
gene8493;NT_033778.4;-1;18729742;18729545;1596;17
gene8496;NT_033778.4;-1;18743300;18743239;949;0
gene8496;NT_033778.4;-1;18743544;18743486;1313;0
gene8498;NT_033778.4;1;18755222;18755299;1511;0
gene8498;NT_033778.4;1;18755415;18755474;143;0
gene8498;NT_033778.4;1;18755722;18755779;1553;6
gene8498;NT_033778.4;1;18755897;18755955;2655;21
gene8498;NT_033778.4;1;18756383;18756434;1782;0
gene8499;NT_033778.4;-1;18757447;18757389;11279;6000
gene8499;NT_033778.4;-1;18757622;18757523;350;160
gene8499;NT_033778.4;-1;18758640;18758584;7883;1
gene8499;NT_033778.4;-1;18759386;18759294;766;0
gene85;NC_004354.4;1;785015;785089;182;0
gene85;NC_004354.4;1;785174;785233;184;0
gene85;NC_004354.4;1;785319;785387;140;0
gene85;NC_004354.4;1;785493;785546;142;0
gene85;NC_004354.4;1;785656;785716;178;0
gene85;NC_004354.4;1;786499;786568;213;0
gene85;NC_004354.4;1;786810;786873;217;0
gene85;NC_004354.4;1;787023;787085;241;0
gene85;NC_004354.4;1;787525;787638;273;0
gene8500;NT_033778.4;1;18762222;18768274;743;293
gene8500;NT_033778.4;1;18768925;18769146;218;66
gene8500;NT_033778.4;1;18769256;18769437;287;0
gene8500;NT_033778.4;1;18769581;18770369;633;0
gene8500;NT_033778.4;1;18771892;18771954;3076;0
gene8500;NT_033778.4;1;18772471;18772538;2851;3
gene8500;NT_033778.4;1;18772899;18772957;2781;0
gene8500;NT_033778.4;1;18773078;18773134;4883;0
gene8500;NT_033778.4;1;18773336;18773397;2948;1
gene8500;NT_033778.4;1;18773606;18773662;5046;0
gene8504;NT_033778.4;1;18792674;18792730;82;0
gene8504;NT_033778.4;1;18792917;18792973;198;2
gene8504;NT_033778.4;1;18793255;18793306;105;0
gene8505;NT_033778.4;-1;18795068;18795007;1175;0
gene8505;NT_033778.4;-1;18796269;18796167;1846;2
gene8505;NT_033778.4;-1;18796476;18796407;530;0
gene8506;NT_033778.4;-1;18797715;18797656;6633;0
gene8506;NT_033778.4;-1;18799072;18798793;1590;1
gene8506;NT_033778.4;-1;18802017;18799264;2740;17
gene8508;NT_033778.4;-1;18808889;18808777;6229;0
gene8508;NT_033778.4;-1;18810041;18809976;7256;0
gene8508;NT_033778.4;-1;18811321;18810179;4748;823
gene851;NC_004354.4;1;7609539;7645779;832;110
gene851;NC_004354.4;1;7646980;7660405;905;1
gene851;NC_004354.4;1;7660891;7660959;415;21
gene851;NC_004354.4;1;7661139;7662111;178;142
gene851;NC_004354.4;1;7663555;7670890;432;0
gene851;NC_004354.4;1;7671309;7671403;563;0
gene8511;NT_033778.4;1;18819766;18820195;12944;11
gene8511;NT_033778.4;1;18820543;18820604;23023;7
gene8511;NT_033778.4;1;18820839;18821040;9178;0
gene8511;NT_033778.4;1;18821119;18821183;1086;0
gene8512;NT_033778.4;-1;18823236;18823174;60;0
gene8512;NT_033778.4;-1;18824703;18824570;214;0
gene8512;NT_033778.4;-1;18826018;18825681;633;1
gene8513;NT_033778.4;1;18831301;18832171;821;0
gene8513;NT_033778.4;1;18832682;18832789;485;56
gene8514;NT_033778.4;-1;18833964;18833785;72993;8
gene8514;NT_033778.4;-1;18834310;18834119;10984;3
gene8514;NT_033778.4;-1;18834475;18834397;74479;77
gene8515;NT_033778.4;1;18835513;18836279;11043;5
gene8515;NT_033778.4;1;18836348;18836415;10775;1
gene8515;NT_033778.4;1;18836579;18836654;1306;0
gene8516;NT_033778.4;-1;18837633;18837569;6956;3
gene8516;NT_033778.4;-1;18838032;18837977;4881;2
gene8516;NT_033778.4;-1;18838384;18838229;2453;4
gene8516;NT_033778.4;-1;18842734;18842680;1309;0
gene8516;NT_033778.4;-1;18842899;18842844;1595;0
gene8516;NT_033778.4;-1;18843726;18843669;1478;2
gene8516;NT_033778.4;-1;18844102;18844028;1755;7
gene8516;NT_033778.4;-1;18845393;18845336;1110;0
gene8516;NT_033778.4;-1;18845710;18845573;798;0
gene8517;NT_033778.4;-1;18847893;18847834;5536;2
gene8517;NT_033778.4;-1;18849101;18849046;3544;0
gene8517;NT_033778.4;-1;18849264;18849207;3665;1
gene8517;NT_033778.4;-1;18850178;18850101;257;0
gene8517;NT_033778.4;-1;18850387;18850301;2358;0
gene8519;NT_033778.4;-1;18852633;18852574;5485;0
gene8520;NT_033778.4;-1;18854322;18854265;15518;20
gene8520;NT_033778.4;-1;18854587;18854534;15241;0
gene8520;NT_033778.4;-1;18854843;18854788;13167;0
gene8521;NT_033778.4;-1;18856883;18856692;18128;5
gene8521;NT_033778.4;-1;18857203;18857092;14581;0
gene8521;NT_033778.4;-1;18857652;18857404;17412;15
gene8522;NT_033778.4;-1;18861260;18861193;4444;1
gene8522;NT_033778.4;-1;18861525;18861466;2770;8
gene8524;NT_033778.4;1;18864095;18864142;37;1
gene8524;NT_033778.4;1;18864289;18864342;33;2
gene8524;NT_033778.4;1;18864425;18864483;33;10
gene8525;NT_033778.4;-1;18865139;18865056;1476;0
gene8528;NT_033778.4;-1;18868066;18868008;341;0
gene8529;NT_033778.4;1;18956127;18956256;1518;1
gene8529;NT_033778.4;1;18957493;18957719;1196;0
gene8532;NT_033778.4;-1;18970133;18970068;2028;0
gene8532;NT_033778.4;-1;18970795;18970729;4175;0
gene8533;NT_033778.4;-1;18971828;18971776;3001;1663
gene8533;NT_033778.4;-1;18972244;18972187;3927;4
gene8534;NT_033778.4;1;18973723;18973782;1236;0
gene8534;NT_033778.4;1;18974244;18974310;1252;0
gene8534;NT_033778.4;1;18975726;18975892;2913;0
gene8535;NT_033778.4;1;18977941;18978015;74;0
gene8536;NT_033778.4;1;18994060;18995010;2194;8
gene8536;NT_033778.4;1;18995147;18996891;7550;5
gene8536;NT_033778.4;1;18997035;18997127;405;0
gene8536;NT_033778.4;1;19001790;19004604;2493;727
gene8536;NT_033778.4;1;19006572;19007586;5192;4
gene8536;NT_033778.4;1;19007747;19008098;11781;1
gene8536;NT_033778.4;1;19008240;19008408;9924;0
gene8536;NT_033778.4;1;19008486;19008559;9127;0
gene8538;NT_033778.4;-1;19023861;19023684;1249;3
gene8538;NT_033778.4;-1;19024644;19024381;681;2
gene8538;NT_033778.4;-1;19026607;19026523;1286;0
gene8538;NT_033778.4;-1;19027173;19026718;807;12
gene8538;NT_033778.4;-1;19028617;19027308;562;216
gene8541;NT_033778.4;-1;19055701;19055649;783;0
gene8542;NT_033778.4;1;19059644;19059734;1658;5
gene8543;NT_033778.4;1;19090549;19090756;743;0
gene8543;NT_033778.4;1;19091459;19094039;289;0
gene8543;NT_033778.4;1;19094174;19096399;330;0
gene8543;NT_033778.4;1;19096510;19108751;818;5
gene8543;NT_033778.4;1;19108942;19109010;589;0
gene8543;NT_033778.4;1;19109149;19113919;294;4
gene8543;NT_033778.4;1;19114151;19118118;253;1
gene8543;NT_033778.4;1;19118995;19119361;466;0
gene8545;NT_033778.4;-1;19122671;19122614;452;0
gene8545;NT_033778.4;-1;19122909;19122811;1916;1
gene8545;NT_033778.4;-1;19123147;19123087;1988;1
gene8545;NT_033778.4;-1;19123294;19123233;806;0
gene8545;NT_033778.4;-1;19123498;19123439;476;0
gene8545;NT_033778.4;-1;19124104;19124037;1390;0
gene8545;NT_033778.4;-1;19124536;19124418;843;0
gene8545;NT_033778.4;-1;19128996;19124941;172;18
gene8546;NT_033778.4;1;19129918;19130367;416;15
gene8546;NT_033778.4;1;19130494;19130553;631;0
gene8547;NT_033778.4;-1;19134882;19134432;3958;539
gene8547;NT_033778.4;-1;19135684;19135626;4106;11
gene8547;NT_033778.4;-1;19135938;19135781;3606;0
gene8547;NT_033778.4;-1;19136322;19136256;3525;5
gene8547;NT_033778.4;-1;19136694;19136638;832;0
gene8547;NT_033778.4;-1;19136950;19136828;3097;2
gene8548;NT_033778.4;1;19139813;19139875;6406;37
gene8549;NT_033778.4;1;19152028;19158733;1954;322
gene8549;NT_033778.4;1;19159056;19159119;1425;0
gene8549;NT_033778.4;1;19159353;19159782;475;216
gene8549;NT_033778.4;1;19160903;19160973;336;0
gene8549;NT_033778.4;1;19161133;19161193;1965;0
gene8549;NT_033778.4;1;19161416;19161475;2222;1275
gene8549;NT_033778.4;1;19161594;19161659;368;0
gene855;NC_004354.4;-1;7686582;7686507;1376;0
gene855;NC_004354.4;-1;7686868;7686802;1567;168
gene855;NC_004354.4;-1;7687816;7687748;1554;0
gene855;NC_004354.4;-1;7688391;7688330;639;0
gene8551;NT_033778.4;1;19171162;19171252;5906;0
gene8551;NT_033778.4;1;19171376;19172178;1087;1
gene8551;NT_033778.4;1;19172281;19172344;4782;0
gene8551;NT_033778.4;1;19172525;19172711;10374;1
gene8551;NT_033778.4;1;19172922;19173431;2328;1350
gene8551;NT_033778.4;1;19173644;19173703;752;0
gene8551;NT_033778.4;1;19174784;19174881;5388;1588
gene8551;NT_033778.4;1;19176348;19176415;547;1
gene8551;NT_033778.4;1;19176524;19176587;6549;41
gene8551;NT_033778.4;1;19176744;19176940;5898;4921
gene8552;NT_033778.4;1;19179859;19211855;3195;57
gene8552;NT_033778.4;1;19212277;19216420;2821;3
gene8552;NT_033778.4;1;19216520;19216742;2596;1
gene8552;NT_033778.4;1;19217042;19217756;2846;0
gene8552;NT_033778.4;1;19217845;19218130;3119;0
gene8552;NT_033778.4;1;19218195;19220743;1537;1253
gene8552;NT_033778.4;1;19224387;19224449;4083;0
gene8552;NT_033778.4;1;19224577;19224640;2764;0
gene8552;NT_033778.4;1;19224995;19225059;151;0
gene8552;NT_033778.4;1;19225504;19225564;4250;1
gene8552;NT_033778.4;1;19225787;19225846;741;0
gene8552;NT_033778.4;1;19225974;19226039;2714;0
gene8554;NT_033778.4;1;19235663;19235762;2682;0
gene8554;NT_033778.4;1;19236209;19236266;214;0
gene8554;NT_033778.4;1;19236420;19236484;2058;1
gene8554;NT_033778.4;1;19236844;19236941;5411;0
gene8554;NT_033778.4;1;19237064;19238151;3234;2010
gene8554;NT_033778.4;1;19238315;19238381;3315;0
gene8554;NT_033778.4;1;19238435;19238788;3711;692
gene8554;NT_033778.4;1;19242396;19242483;1871;1595
gene8554;NT_033778.4;1;19242586;19242703;5026;1930
gene8554;NT_033778.4;1;19242860;19243068;17627;22
gene8554;NT_033778.4;1;19243180;19243254;20100;0
gene8555;NT_033778.4;1;19250101;19250304;1520;0
gene8559;NT_033778.4;1;19260068;19260121;252;1
gene8561;NT_033778.4;-1;19282129;19282068;811;3
gene8561;NT_033778.4;-1;19282368;19282308;2136;4
gene8561;NT_033778.4;-1;19282771;19282712;1796;0
gene8561;NT_033778.4;-1;19283551;19283480;523;2
gene8566;NT_033778.4;1;19290226;19290385;71282;31
gene8566;NT_033778.4;1;19290457;19290517;65256;0
gene8568;NT_033778.4;1;19300800;19302674;3180;18
gene8568;NT_033778.4;1;19302879;19302941;2904;0
gene8568;NT_033778.4;1;19304166;19304223;142;0
gene8570;NT_033778.4;-1;19308572;19308516;8235;0
gene8570;NT_033778.4;-1;19309392;19308814;2962;227
gene8570;NT_033778.4;-1;19309662;19309584;826;728
gene8570;NT_033778.4;-1;19309815;19309699;2038;729
gene8570;NT_033778.4;-1;19310474;19310314;3771;3
gene8571;NT_033778.4;-1;19312784;19312715;716;0
gene8571;NT_033778.4;-1;19312994;19312926;1812;0
gene8571;NT_033778.4;-1;19314560;19313131;1583;3
gene8571;NT_033778.4;-1;19315246;19314754;1960;1
gene8571;NT_033778.4;-1;19317541;19315339;1437;282
gene8571;NT_033778.4;-1;19318072;19317637;1170;0
gene8571;NT_033778.4;-1;19318398;19318340;1510;0
gene8571;NT_033778.4;-1;19325197;19319687;366;147
gene8571;NT_033778.4;-1;19327850;19327406;195;0
gene8571;NT_033778.4;-1;19328185;19328060;406;0
gene8571;NT_033778.4;-1;19328532;19328319;569;0
gene8571;NT_033778.4;-1;19330497;19329162;317;1
gene8572;NT_033778.4;1;19331060;19332707;128;4
gene8572;NT_033778.4;1;19332836;19334734;157;6
gene8572;NT_033778.4;1;19334789;19334960;199;0
